6420,14260
18503,21487
3188,22151
15750,17324
2059,9807
1387,7325
21251,21622
18327,20597
5753,5973
7800,18883
16466,18937
1749,18290
14608,21975
19757,20459
3009,8601
2242,21388
4527,12745
7460,19957
7844,9068
7493,18561
16019,16990
16141,20980
5777,14917
11102,17740
2759,10812
17172,18943
21253,21423
4876,21457
9867,10695
4991,14189
21166,22166
5158,18021
3833,8348
9677,19649
7487,10972
246,22002
16330,20615
5300,8123
11757,13562
9336,17833
3735,16071
15151,17455
1783,5340
8749,16106
13839,19198
10364,10426
5861,18521
8883,20586
12953,20723
4499,9456
4863,11016
6353,12521
11627,12119
648,2112
7138,15721
775,13098
227,15158
16977,19870
10912,22007
6055,22445
11909,19873
14109,21569
1198,21496
6066,11966
11562,20024
10365,11340
9045,9330
369,6555
6045,14497
14780,19877
16337,16594
730,6251
19231,20758
1149,2764
14204,16398
8602,15412
1903,3878
7646,13758
11966,21475
2342,19272
7225,21065
1024,6373
4390,5653
11277,12527
4409,14772
8891,12831
1879,20862
3865,17646
4677,16108
9138,11964
8328,17089
11319,16422
19368,21771
5653,6818
6384,18097
14280,17402
6546,14850
88,19992
13396,16565
16323,20181
18351,20415
15918,21569
6817,8488
2159,5699
10960,13831
19562,19573
2244,14497
15208,19053
7735,14824
7932,11253
4996,6041
7641,11698
2133,14205
7855,11668
2252,4128
11660,19652
19743,21703
17024,17904
1025,1683
14746,20776
10064,10743
8204,19292
10771,17132
11099,22162
10594,12856
3712,7586
6118,20921
15020,15206
8071,13330
5390,20153
105,12429
8612,18842
1047,15448
7663,16177
6260,11627
1112,3646
8502,15785
12458,17780
3964,17032
8243,17354
6546,9586
6677,6926
11082,14694
5458,14209
16878,19355
919,4772
2890,3081
4856,19753
12873,22100
4518,4948
3878,11719
18333,21203
2044,21491
8351,9338
10094,21921
18409,19956
833,22011
16545,17377
794,11634
1123,2805
15289,19938
3702,13090
9000,19171
4153,19347
14346,17791
3262,8565
5131,12046
959,19180
14706,19384
16131,18512
4283,12394
4381,21244
1126,7606
7219,10196
3740,20672
11903,17103
10336,18767
16426,22391
5167,8056
8985,12965
11382,20856
15297,20559
10843,16290
3333,8667
8242,14343
1882,9706
967,20890
13725,14566
13053,17121
17961,20721
4207,4344
4062,21168
2105,16576
13315,18481
1101,20568
12850,13248
2151,22166
5539,9736
7134,18932
2004,17639
5132,22265
3602,4357
9835,21173
14917,15470
13175,21491
5456,7702
16029,19207
3494,3728
3499,19633
18729,21120
2203,6129
1387,4453
13568,22243
7250,11886
10379,20042
2123,16294
754,22398
10351,14937
4401,11850
17194,19133
11631,19347
625,14041
10482,18021
3218,3612
3077,8790
1622,4600
4088,19347
18064,22317
7498,16368
100,15008
5010,6398
514,14273
11687,16417
17502,19648
6441,14497
4754,17950
7208,12353
80,17170
10609,14381
17056,21907
12783,18338
14865,15799
2770,8097
10451,20165
406,16545
17202,21840
3741,12064
5183,21354
11209,16399
15970,20093
1193,12693
5286,18205
3675,5760
9097,19292
11165,19245
5601,9603
11304,20680
15951,19792
14641,18007
9213,15794
5746,20928
10235,15592
7477,9368
7351,19128
1960,9808
14841,21572
1271,20007
13141,20462
10670,21863
1946,17370
5945,19858
4634,6154
2051,3906
9260,17370
14607,18418
4112,19347
5845,14161
13897,14106
13300,22208
3094,9850
2040,3785
11830,20001
6632,21946
2580,2744
10861,17941
1988,13906
3377,7505
8049,11683
14802,15581
4840,18318
11425,15534
1827,10770
12283,19200
4909,16700
1025,20189
3094,6959
11323,17663
11332,16978
5951,6441
5110,12762
3377,17254
13093,19757
1049,20271
3066,10266
4484,6046
7479,20533
13932,21915
4249,9784
730,5636
2047,4064
