4123,9213
3584,8210
3983,4010
5570,9119
1278,13420
2951,5040
3543,10293
5022,10582
7516,8586
1086,6769
7139,13743
6365,9940
3131,6474
8491,12123
8203,13020
1442,2965
3569,7648
1662,2431
2074,7772
7794,9915
1753,2574
2611,4135
6175,10408
5182,9271
4005,6175
2487,13230
2873,10660
5166,10575
1972,2031
11874,12783
5829,13067
8162,10020
10052,12105
2980,5791
3374,3452
4741,12219
8030,10110
6857,12297
4083,6116
95,8854
6335,8260
4855,9616
7721,12544
3538,4263
1446,10851
3522,5278
925,12844
6016,10645
3530,8210
4175,7920
10081,10468
12725,13074
11163,12244
3828,8034
3619,6026
9962,11684
7496,12415
11252,12094
4067,9765
377,3090
7973,13573
2611,11328
4860,12888
430,12683
12333,13141
6371,6418
3183,9201
696,7742
719,5164
3788,13168
1712,9611
5635,11641
4477,11169
2006,13109
4005,10142
8339,12767
527,2484
7525,7545
9917,12166
4250,5932
7051,10304
7663,8854
4793,7742
7759,11126
7732,11516
1802,13178
1090,4208
9313,9373
3874,9124
5348,9903
11047,13021
1872,4163
905,2339
3023,11339
1675,3906
4331,10217
7198,9492
4555,6104
152,9271
8508,11968
4401,5220
744,1790
610,5145
7085,12283
2742,2995
1692,5360
5087,8660
8106,13529
5678,7920
5471,10533
1494,2909
331,10041
2980,10912
7495,12544
640,9731
5265,6924
12639,12767
5976,6824
3619,9036
163,9257
601,12021
2171,4958
2139,11979
1599,5271
5610,12929
7083,10197
6004,6479
662,10745
8828,10538
486,8885
4423,12888
10537,12239
8055,8343
8028,9554
598,8140
5499,8210
7797,7842
9692,11564
4483,9611
1761,8627
8695,9121
568,6531
6525,12177
4089,7900
410,7745
11252,12888
8090,11766
1263,9991
181,7378
5488,8858
11627,12175
3691,13122
1283,4047
2875,6935
1964,7431
5733,6666
2848,7984
1517,10556
1283,3484
1807,7648
3016,8210
5486,9442
413,5144
3336,6247
2408,7718
6494,13701
2064,10020
2375,2870
6309,10866
12505,13652
9307,11917
9511,9964
1436,10112
1916,2424
9513,13529
4388,13510
1510,4218
4772,5670
560,9492
6115,6294
2408,11427
5216,7201
1055,7243
339,5608
184,12279
2863,7605
299,9603
4965,4984
7368,7964
842,4345
2192,12163
430,9611
9498,11898
455,10433
5085,7742
477,6154
1735,2937
9986,10091
1212,13685
3535,8302
9766,11521
4426,6295
5394,8210
5454,9055
10211,11921
8842,12097
2407,4069
4954,8899
4982,11740
4704,10813
5299,5428
3000,3278
1045,6120
8627,13529
1012,7850
10762,12401
1786,6316
2235,2688
1856,10335
12683,12888
3138,13442
4747,6426
6649,9317
5992,9234
1043,2026
5040,7224
4412,13420
1860,5123
4347,4710
3624,7681
1189,4528
9547,9978
1900,2959
3999,4278
220,7067
8551,13059
10477,11332
7289,7742
415,9915
7691,12073
6026,12956
5136,11011
9751,11088
109,8210
6585,6847
2187,8140
3918,6791
4504,5967
4229,9331
7364,7898
5524,7309
34,1871
2441,6994
1608,2241
3470,4707
2803,8919
2655,6247
2083,12987
1170,1329
3084,13734
5982,6928
5761,7742
7621,9991
8357,12717
1337,2673
5438,7066
3452,8747
141,11814
2357,9566
4865,10344
11541,12980
4397,9574
6075,10995
1144,9251
746,1980
8704,12577
8606,12475
5797,11151
7920,13701
603,10409
11603,12832
637,12653
1498,8016
2951,4528
2811,7557
685,7378
7008,12376
9051,11812
1687,4383
3508,12301
10756,12888
1200,9116
3594,10525
7595,8047
177,13297
1973,3949
5030,8788
264,8210
2410,10517
6487,9694
2584,7074
2253,9566
12039,12415
12346,13420
2334,9251
233,486
444,5791
5386,11754
922,2584
8201,12442
8284,12767
6183,13181
2875,8014
2713,5853
2410,12475
4331,7168
4046,13031
549,10713
2525,13363
1782,4881
3283,13529
2042,6935
1429,9915
4195,11988
7133,10142
3671,8299
2762,4342
6365,12481
454,4932
1520,12888
6152,10496
7688,11407
2811,6338
4780,7189
1782,3671
5701,7437
370,506
1284,6930
12126,13591
2056,12690
3990,7038
9246,13027
1357,12888
549,3112
4228,6247
9013,12104
177,13589
7830,11136
577,6704
9118,10915
72,2015
9502,10901
3393,12888
6387,8076
3154,9695
4208,11550
2338,4075
5200,5717
8151,11743
7740,13560
3733,4617
7612,13055
2098,10408
1023,11370
18,8376
830,1846
675,10243
4250,5052
294,5853
4920,12888
1067,10433
2104,7958
12537,13056
7250,12511
5640,7210
8518,12097
476,12445
2956,4794
3728,7713
2227,11610
12717,12956
9272,11650
5407,8376
2207,12987
4905,5964
1517,6418
1923,3366
840,11126
3311,5521
7145,7648
830,6748
4279,8435
5598,6043
1277,3366
3035,13067
737,4075
10416,12516
12566,13683
1546,6865
2141,13677
12021,12900
4071,6970
4048,7984
12123,13054
1896,9615
11127,11552
4745,6257
7195,8376
4617,4932
8815,11892
2253,12888
3385,3452
2096,10561
5645,7189
2256,8140
5977,11228
518,9566
5040,12171
8013,12417
220,7397
5773,8210
1030,3631
1079,3290
5377,8519
3280,4135
5894,11162
6031,11644
7122,13707
8756,11684
6428,8224
1617,13007
4701,10431
1502,10112
9399,10799
7539,13529
2482,9970
6601,6761
9391,12956
6344,11598
2019,3835
2671,7226
644,12687
1776,5262
509,8140
11580,11653
156,5075
4037,8222
4443,5828
4345,5472
57,4737
965,3924
12480,13028
7104,9827
2871,10408
4128,11674
9887,12067
3926,10471
2352,8266
10907,12888
2215,8073
2088,2688
7792,9125
3664,12462
5588,9446
3653,7367
2464,6907
1324,5739
5852,12888
4189,12262
2157,5370
465,2797
2849,11593
8761,13178
6427,9329
3146,9090
1080,4075
9095,13031
1811,12189
8063,13284
6581,7613
7360,11700
1011,3183
10602,11694
5853,12956
5050,10120
4815,11446
2307,8727
10628,12368
2861,6326
1665,10654
1955,9017
8370,9734
1263,4709
10703,13124
3797,4007
7172,7386
3707,13119
10601,11759
11187,11322
401,8101
4729,5096
4373,6543
3354,8162
2531,8033
3772,5205
35,8140
1873,7720
11172,12877
4074,12888
1993,5264
11527,13346
12389,12475
7606,11087
7279,10613
277,12258
6555,9888
2523,8501
5281,6930
829,7262
10199,11186
1900,6600
8694,13203
2582,10655
288,2753
408,6243
73,1018
2021,12475
2254,12717
3013,10922
5036,9031
1299,4270
7669,12215
4075,9271
456,6158
1263,8885
2955,12888
5571,8227
1693,3399
723,8266
3994,6902
6197,11700
3139,4528
3317,7992
1305,4685
9427,11787
2338,2451
7610,10000
4754,9425
4739,11418
4914,6128
8753,9772
8763,10964
4786,9704
1253,5698
3859,7606
486,1871
142,1824
2135,2286
1911,7391
2350,7088
5765,11483
2198,7262
11592,13146
4793,11962
4477,8431
6064,9634
2583,6026
4229,13139
3503,11833
6164,9251
650,7648
1477,3366
2869,7189
10278,11322
5088,8140
10282,10343
6794,8636
2976,12956
4031,5831
7870,11389
381,7984
8402,10790
8758,11450
1660,5588
3856,12888
3080,12653
2944,7188
4524,7741
6764,10173
1887,12888
7544,9143
3695,10726
13163,13673
3814,5673
31,7648
6505,7676
547,10851
8064,12451
815,7515
6921,7086
7865,7924
5244,12475
2789,13529
4498,10660
3773,3810
3266,12850
6323,8157
6117,8140
3311,11247
7339,12278
4200,9860
2458,11766
8518,8843
9793,11126
2888,13313
11216,11254
487,2202
11278,11316
2262,4550
5596,6426
11065,12888
6904,9915
2749,6247
563,6046
4893,5494
4749,9898
447,11022
8321,13169
7801,12717
3856,13122
917,5623
1268,12053
294,8471
6688,12888
2468,5275
6289,7754
4438,5933
319,9282
9125,12760
1410,1524
3719,4383
4145,4230
7104,7898
5548,6824
7743,12647
8562,11808
2439,4558
11362,11389
6429,8063
388,6338
95,10726
5075,12647
1183,2088
11127,12900
6072,6565
6054,12171
13286,13697
3131,7623
3425,8321
189,13206
2246,4524
1079,13420
1146,8201
1588,6243
798,6408
895,9636
2604,8112
6597,11510
6048,8217
5438,12475
7136,10228
6160,8417
3808,10552
7679,9893
4056,4709
4821,6850
6042,8114
3150,13590
1141,11119
3968,12888
383,7331
10404,13160
6505,11049
5816,7745
12697,13407
1737,4041
6198,11418
5744,13461
3544,7742
578,11712
2291,8727
2482,4710
4490,10891
637,11088
1856,6951
