649,2114
2086,7603
293,6551
160,4200
3602,4174
831,5037
442,1759
3965,6992
1154,6455
4801,5947
5162,6635
1854,5296
5084,7003
346,4080
3362,7582
2568,7250
895,3735
431,1293
1432,3330
3812,6009
3962,3964
1054,2849
5689,6618
316,6046
3510,6412
2132,4666
2681,6502
2537,5404
3640,5069
1542,6158
1777,4033
1113,2571
3255,4711
4291,4736
1739,6522
2814,5463
1245,2626
2580,3254
1214,2013
2549,6208
663,1830
1001,2355
814,6551
3431,5163
2981,6492
468,5868
3523,5512
1230,2515
88,6748
664,5086
1207,1968
2986,5550
5255,7215
4095,7464
1282,2250
711,4164
7165,7243
2207,4983
1152,7046
3999,4384
791,1681
2858,6863
6572,7406
811,2030
2736,3748
1350,6414
1357,2571
1449,7544
867,2059
5604,7191
394,2056
3370,6551
93,1331
4701,6078
1549,2673
3708,4080
1668,4787
1744,1899
1350,7010
4567,6653
2410,5251
1425,5253
3070,6228
3865,4383
1265,3338
3702,5798
5960,6205
4048,6842
2403,6943
789,4865
6280,7518
1139,1820
3476,6702
3338,4036
4569,4735
383,2871
2750,3428
5465,6670
4091,5799
3402,4998
2210,3329
4157,4971
3397,3809
1779,3286
452,6455
1506,7303
2376,3049
5286,6409
7261,7620
3741,4008
1203,3943
5649,7003
4787,7003
5956,6903
2617,5296
2772,5707
921,6610
1231,1542
2993,4890
596,1796
4116,5544
1585,5209
3199,5665
1214,6706
2981,7003
1665,6707
2310,3051
2856,6569
2961,5082
4178,7191
6193,6408
3452,6311
6553,6707
2908,4890
6257,7255
1540,1798
3210,5256
446,6807
5188,7032
2696,2858
3366,4925
136,6679
3460,5266
5241,5881
3246,4519
1011,1798
4641,7247
6132,6865
903,6810
636,1921
1609,4960
2679,3895
358,5234
3367,4384
3536,6894
4029,5022
1986,3694
3977,7303
2236,4495
5246,5590
2377,3370
3871,7269
1807,2874
4619,7348
3820,3840
406,2846
634,6015
5056,5844
2194,3926
15,2856
7046,7582
2357,4666
1783,6824
1950,6663
260,7071
3459,3758
6811,7143
2559,3331
510,3393
1592,6804
3068,3311
5248,6651
2403,6011
970,3763
3143,6002
808,3506
1968,2278
958,5194
3594,5199
6665,7348
4211,5404
3231,3879
2106,3970
1214,5756
2585,3676
260,5296
5079,7518
2921,4865
1899,1993
5324,6850
547,2642
2667,7411
2321,6687
310,5200
1011,5286
1210,4806
3358,3793
1761,6879
2049,6486
5306,6104
710,6692
474,629
1998,4878
1784,5816
127,4422
2525,6699
1545,7607
3267,3993
2290,2370
5314,6633
608,6080
2689,6183
4132,5149
3138,4376
260,3538
2267,3049
5557,6098
1673,6098
1168,5196
1564,5413
3098,4890
584,7569
2924,7063
649,2925
3659,6551
2021,5098
739,4013
4353,7218
36,3807
1616,1736
2595,7572
5048,6702
2578,2580
3578,5664
2398,5230
7039,7376
1699,5323
2120,7582
2615,5048
403,5343
2449,2491
4093,4208
2529,6630
4091,6707
464,5236
1041,7308
2705,3960
5650,7468
6262,7055
1799,4981
597,3866
4956,7373
5461,5661
2181,5537
452,7625
1364,1969
840,2582
349,7513
2578,6375
490,2298
5588,7566
2090,2189
2010,3698
3020,3720
1392,2133
392,5567
1655,7448
4216,4670
6545,7592
557,3924
3258,7491
73,3538
4350,5799
1619,6770
1585,7290
1561,5412
308,6246
2066,3317
2107,5612
3110,3254
548,6861
1668,4384
527,2657
2073,2491
2553,7021
1852,2180
3855,7330
2613,5971
2115,2370
2625,3959
4968,7598
5611,6347
1213,3263
1295,6245
934,5556
6315,7320
5037,7280
6358,6619
346,5404
5108,5132
235,6098
4326,5756
3960,5382
4355,6971
1298,5933
2024,5993
3503,4490
170,5623
1285,2198
2054,4265
5947,7455
1669,6967
1984,5947
3814,5563
1568,3964
39,4987
552,5251
3672,5707
127,1414
540,3623
1715,2403
4556,5015
89,7607
2587,6961
4371,5203
1531,6357
3375,3424
4625,5720
115,4080
1190,4209
3942,5458
973,4806
491,5147
2340,5982
1738,4934
177,3361
2416,3676
3393,5974
3281,5074
4862,7076
4078,5907
4584,7131
5714,6075
5112,5196
2911,6618
6313,7582
556,2090
1170,3693
2399,4861
2504,3489
3915,5131
1860,6618
1979,5234
2067,6311
4049,4555
4603,6250
3258,6042
1571,1837
3208,4793
2485,3692
756,1163
251,331
103,6297
1091,1682
1742,2050
4011,6883
4674,6030
1447,4641
2832,3439
4643,6394
1901,5865
2041,6916
2294,4870
2172,2198
890,1895
2659,6492
130,815
5489,6609
6210,6384
3828,6735
1696,4666
3502,5286
556,4960
583,5676
5324,7097
4553,5258
1695,5455
240,5015
527,4164
1164,3661
3650,7376
1203,2846
306,7290
3510,6131
1238,7281
197,573
695,6226
320,1210
4351,6653
2027,2094
1929,3856
2028,4054
160,7442
1568,4479
1793,7002
5106,7117
2588,2626
6219,6466
868,5797
5587,7451
777,4609
39,4735
1245,3888
6588,7330
787,1947
3713,5982
578,5974
2983,4244
60,1106
1605,7148
659,2095
6333,6718
6193,7481
4722,5893
2615,6414
5348,7215
531,6205
1249,2370
4848,6759
3411,7598
1034,6382
1055,3231
1789,7242
2186,3559
1892,7383
3912,5585
1545,2198
1591,2117
2540,5979
4956,6502
3574,5798
3377,5641
1305,4217
3466,5943
1634,3996
2049,3005
3825,4412
259,881
2306,2738
2106,5816
5945,5955
1093,5626
2444,4411
5525,7535
1033,7028
735,5859
432,1058
1021,5131
1382,3510
138,4806
2649,5518
2336,5070
4827,5816
2474,5245
4020,6792
2541,5048
5037,7147
2000,3232
1735,6551
710,7337
1084,3964
1330,3183
48,6775
3702,5851
1051,5983
2770,4376
2054,3204
821,4376
4882,5625
304,6551
1300,5192
4677,7575
3594,4243
951,4608
5096,5196
5470,5881
635,2580
2528,6113
1971,7533
3092,3703
3135,7449
5259,5593
1739,6128
652,5154
6719,7579
1779,4805
776,1069
522,6759
3055,5891
5966,7085
2416,3578
3778,6378
4133,4644
5593,6551
1838,3138
3878,5845
162,6093
4083,4420
3457,6569
4141,7510
997,5421
2675,7215
4584,5798
73,6412
4531,4641
375,4522
2062,4565
4669,7464
5050,5734
4388,4608
592,2173
2387,6519
599,1453
540,1268
3557,7376
2848,3758
2728,5448
1686,2239
4665,5466
3597,4554
1652,2913
5243,6098
973,6702
1880,2198
1323,6635
3543,4467
5014,5571
68,1542
1016,2768
1229,3522
740,3127
258,1513
260,6551
1660,6189
366,4641
1370,5707
3093,7597
1172,2239
762,5199
2106,5740
124,3184
1525,4295
2548,4703
5234,7467
71,2215
622,5853
403,6807
1531,6010
4938,5069
2080,4266
4806,6618
2045,4033
5778,6721
2913,3049
1053,4644
377,7003
5148,5881
2107,6024
593,4074
6227,6609
1904,5571
7268,7460
801,3305
3079,6308
613,3767
5553,6355
616,5694
4241,5707
951,7464
925,5964
1315,4031
5368,5936
3114,3384
695,740
791,2293
887,1503
554,3391
1767,2871
4653,6388
671,4663
631,684
218,3394
2587,4210
2109,7126
6118,7054
1416,6549
1352,3200
877,4666
1602,5233
1509,7383
1860,2106
1727,6673
129,2888
4202,6988
4259,6417
1215,3775
4352,6397
3361,5271
106,6594
1766,5828
76,4805
909,6212
724,2903
5477,7002
5750,6106
4890,6211
3132,4787
4164,7582
2082,3977
5543,6551
2049,5036
220,3693
1880,2571
1966,4805
5574,5796
4,4673
1725,4940
659,1513
1426,2089
975,6067
4690,5159
1139,3339
6221,6247
800,3987
1214,6702
3717,5110
3952,4482
1013,2143
7160,7538
2084,2438
1992,3894
970,7633
4430,5486
619,943
1859,6909
4774,6702
1104,2042
6450,6572
5434,7575
5722,7401
2637,7203
2395,6168
2229,5937
429,548
2958,3311
3887,6211
