4540,7587
1317,18411
2343,2959
5968,15114
8217,18838
2008,14954
5930,18028
4923,12235
14835,17019
1920,8240
2754,6844
3110,7112
2177,15304
7188,17819
11510,19010
3624,4411
14979,18734
3374,9884
1887,7113
2999,6058
84,11473
6595,16637
14577,18509
14385,16973
10198,12817
14519,19403
5221,13104
992,11894
4733,15386
3709,15659
3331,11892
10223,14270
8698,19399
5368,12867
2117,15114
11745,15748
4400,12251
3846,6256
2041,14515
5770,15207
9968,12066
7370,12228
9584,15401
9289,10856
1736,14136
1205,4118
806,17063
13128,16215
2338,7861
909,15914
3636,4240
8190,11526
4854,18589
1615,16358
7293,18736
11399,18898
10238,11041
3249,16211
11575,14128
8685,12582
1658,18370
223,13939
11184,16295
2623,12125
12252,15008
2479,13217
3942,10084
6749,10422
9512,13074
16187,17731
8399,16968
12304,18782
4782,5026
645,6243
3354,17176
2725,15183
11972,16853
3124,16335
2177,9353
14578,16545
2361,10717
12365,17219
8868,18746
2090,5665
6866,7940
17787,18178
8086,9484
7927,8603
3287,17046
4221,5958
6794,12979
5546,19113
9643,12811
10785,12711
9232,14689
16212,17335
11735,16118
7716,15967
5702,10232
6419,18740
9712,18888
11678,12161
14038,17814
7326,18891
4552,8489
2115,13226
11491,14044
1864,9045
2995,6511
2133,12442
5829,13285
7847,15735
1299,12491
8299,19002
11595,18106
13934,14915
10555,11653
13010,13391
12246,12442
10256,18843
8291,17107
17510,18611
357,3342
12737,17321
2673,10495
5463,10759
9884,17424
13824,15572
7818,14456
8755,14834
4997,15954
6746,7317
4581,5500
1628,10621
18751,19466
533,5254
371,2131
1205,17731
10055,10947
136,1163
3073,12561
1742,9569
11484,11581
767,6749
4150,14777
173,2891
9197,17496
1118,9738
11997,18811
2561,10065
7778,8974
10010,17155
7277,13466
112,4788
5558,12632
353,18065
7756,9706
15390,16616
7324,11045
4878,9485
8885,10833
10223,16382
3273,7994
1463,12496
7636,8140
15274,17101
6863,7571
2854,18926
762,17989
3673,14173
12576,18502
5430,11024
4181,14175
9489,16055
9608,14284
3150,6697
5997,11409
10926,11378
974,7829
10441,14801
591,4938
2674,7594
10690,13620
5152,9965
5336,19193
14406,15804
8175,18307
7409,11469
3831,6760
5502,17730
6022,6448
12010,15739
2000,10575
12092,15155
10981,15734
12600,14426
4811,15615
12569,18576
5016,6794
4520,12747
13291,15684
8447,14703
9418,17443
14305,15025
1365,17493
2039,5752
7539,16396
7456,18336
4055,11335
117,9906
4929,9004
10877,18236
5324,9808
12626,18768
2644,18765
8476,13215
5891,15176
8221,17859
3943,15827
11335,16778
3018,4872
7821,18339
2999,11808
6985,19014
2071,5599
4787,17184
12012,18739
2105,10141
2331,4479
4602,10282
5596,10441
2319,12902
809,15874
3108,15385
4764,17673
2116,12298
7243,12160
12695,17194
4404,18766
13633,13829
7284,13930
3617,8044
2847,12719
15331,15851
1158,9177
10385,13960
4563,12974
6284,13842
2343,17019
8886,13597
5649,8544
5497,19582
10744,16274
2708,19190
8322,11808
9650,11783
11055,17899
5467,11359
15262,15866
2796,4567
6702,12876
2528,19112
205,1675
3429,7636
15944,17701
1402,18135
1584,15225
7316,9471
8235,10801
9640,17910
218,8106
10198,18538
5661,18762
668,19090
2624,12726
6568,8857
14769,18988
13046,15591
778,3430
9047,11468
2537,15984
7465,10104
3705,15125
2657,15329
9769,11450
3544,11771
3062,18719
1329,9117
