83,923
877,2375
568,3023
2316,2547
773,2626
540,3046
2366,3286
1875,2360
921,1280
727,1682
1084,1123
468,1853
1043,3274
329,2517
1596,3252
1165,2041
549,1422
887,1112
565,904
850,886
236,618
2806,2807
1328,3162
747,747
1326,1408
1130,2728
1004,2816
416,1758
691,2597
660,1481
1568,2485
963,3158
624,2134
144,2110
1441,2603
405,582
807,2564
2181,2181
397,1522
2519,2718
615,2673
865,1999
250,2083
835,3030
666,3140
755,912
1779,2974
98,1406
2366,2790
1577,1882
2631,3009
1846,3247
128,1041
220,1422
486,1097
802,1854
509,1362
1836,2447
1620,2636
2513,2514
62,1620
2851,2852
234,582
1587,2110
2558,3193
956,1022
56,2609
34,75
565,1330
1955,3097
991,2557
1177,1177
2726,2727
483,2020
43,136
1894,2710
922,1087
194,1522
13,1493
1480,2715
622,1013
95,928
1012,2282
93,2939
2950,2952
418,1207
931,1117
2066,2189
1324,2816
578,2225
677,2506
351,661
624,2292
452,2214
136,2315
520,2380
438,1896
1770,2867
645,3315
1184,2186
899,2123
221,1097
854,2620
76,1861
454,2828
1813,3294
930,2519
490,1394
190,3184
850,2182
1552,1552
66,3144
218,1482
1582,2032
1617,3014
396,2217
468,1473
923,3099
1827,3204
2696,2697
500,1809
2487,2489
237,585
241,1414
622,1943
2899,2901
1446,1574
1422,2663
887,1351
649,3099
1126,3033
895,2021
967,2701
1605,2925
498,2652
336,2580
2608,2609
575,620
1071,1422
1097,1894
1130,1429
1235,1677
2161,2424
573,1478
1706,2270
2955,2956
2729,2730
55,2324
561,2848
921,3017
379,582
1570,2356
300,1531
406,1296
150,966
302,302
1153,3078
640,1935
661,1439
1583,2584
1831,2377
230,356
1912,2080
2481,2596
1049,2339
2507,2883
1381,2322
786,2216
746,3193
2881,2881
847,2205
1422,2053
1655,2331
637,2562
712,1177
1299,2406
395,2622
319,2220
1302,2601
1489,1805
2196,2519
475,3295
813,2771
1092,1662
1591,1665
2613,2614
620,2174
1967,2672
863,2209
1001,1577
1704,2269
2361,2506
52,274
1422,2622
1473,2964
516,2646
1430,1973
2835,3076
112,1249
1625,2638
170,881
1916,2351
1180,1600
77,1222
1220,2672
670,1311
1591,2622
1399,1587
1254,2722
8,178
929,2863
1918,2649
1422,1834
2369,2370
1509,3056
844,1154
1422,1607
1395,2866
269,3236
1422,2234
101,1434
2830,2859
637,1797
1137,2544
130,582
1435,2898
1251,1965
3045,3187
1131,1609
2320,2321
1422,1663
930,2196
307,1943
286,1466
101,3161
419,1004
394,2594
2142,2971
724,2293
61,1443
1518,1518
1296,1585
828,828
549,1821
590,2868
115,2122
1710,2112
311,1253
1384,3052
276,276
1083,3069
146,1248
2731,3232
1222,2684
450,1915
904,2369
2095,2245
3190,3190
753,1947
229,307
492,2632
1407,1407
815,2339
494,637
1872,2655
819,2734
186,2507
148,2228
142,1002
968,2782
307,2676
119,3133
595,618
316,2931
557,1883
2485,2767
2022,3071
27,2021
2183,2361
1343,2829
1731,1943
1307,1865
923,2316
887,2021
637,1620
2782,2784
2580,2581
1077,1077
1356,1762
956,1461
41,606
1144,1282
675,1864
1461,2918
2159,2894
421,2631
70,3009
561,1180
471,1676
1940,2404
453,1599
599,1259
1887,2357
443,1828
767,1321
1721,1959
2078,2078
212,783
715,1725
2372,2373
1025,2490
1097,2648
1429,1853
2244,2868
1220,2868
661,2640
446,2388
536,2477
2773,3272
605,859
1708,2416
1156,3133
303,493
81,1527
1875,2426
97,902
96,339
1055,2879
1002,2734
2361,2443
2155,3188
970,1949
2703,2705
323,697
1768,2745
2761,2763
705,2422
1235,2245
79,2089
968,2196
132,779
2073,2592
235,256
1894,2648
1070,2399
854,1521
319,1536
1492,1625
1781,2659
1731,2774
198,1453
2615,2812
2316,2673
999,1754
1290,2782
1275,2506
3135,3136
842,1963
237,1731
1264,2984
1146,1896
755,2666
2596,2597
1676,2604
1634,2861
982,1591
1718,2703
1818,1992
2548,2549
1330,1699
431,1174
1767,2168
2814,2815
78,2366
159,465
2640,2641
1613,2727
214,2773
2623,2624
968,2633
1324,2817
1226,2853
506,1944
1555,2015
2097,2564
265,2220
2278,2646
747,1723
596,3191
370,2157
2342,2878
538,1506
2395,2460
1858,3035
946,1584
371,3071
648,2575
670,865
2989,2990
229,1230
59,2826
540,2646
567,2730
1610,3022
1932,3046
1144,1556
887,1012
357,1948
1422,2829
1601,2700
2032,2299
2453,3156
637,2440
204,3087
1981,2340
2509,2875
813,2770
1186,1868
2916,2917
1215,2923
912,1117
902,902
1222,1864
2209,2604
1853,2488
1232,2926
52,1617
622,2418
1605,2418
1610,1744
287,1011
822,1043
138,1853
2360,2362
2401,2959
1169,1209
962,2416
1054,1943
927,2899
1484,2063
1038,2082
526,920
526,2163
75,1300
2794,2795
778,2252
886,2182
362,2339
2066,2562
24,1227
1517,2362
707,2028
2398,2925
998,1515
461,1508
1545,2400
1972,3245
1012,2023
1032,2514
578,2367
2426,2426
47,1388
690,2939
3228,3236
2868,2869
1282,2381
193,572
243,931
234,2391
584,1039
2600,2600
2703,2706
783,2296
529,1724
1840,2349
2080,2346
951,1638
1927,2550
139,958
1214,2824
770,2633
142,2059
2494,2954
1541,3100
1422,2181
190,325
2183,2311
215,582
1575,2478
832,1779
1718,2705
656,2940
2149,2789
1672,1971
1850,1933
2950,2951
307,2230
624,2845
1326,2245
1534,1896
3103,3267
268,3324
982,1736
371,1981
1791,2055
739,2213
1034,2475
2050,3304
2974,2975
793,916
1996,2880
873,2693
1281,2226
1004,2497
1695,3090
145,3121
2230,2622
865,1335
2200,2435
1587,2147
717,1902
668,1294
2654,2654
2269,2332
1402,2243
1366,2580
26,222
1838,2187
2162,2622
1728,3193
661,2264
220,1034
361,2185
428,773
1152,2703
1379,1823
356,3156
751,1446
1567,2637
1080,1340
100,1026
2522,2523
860,2177
420,1933
453,2782
965,1301
405,1660
28,2314
673,3261
3230,3254
1851,3125
59,1290
2405,2638
27,1290
777,1691
216,695
94,2793
625,2376
429,1620
1231,1586
784,1822
1039,1170
2779,2780
1034,1617
1462,2039
2418,2597
986,2419
340,2597
428,1439
1791,2819
1271,1461
1886,1886
1319,1770
237,2564
1634,2866
755,1647
1587,2420
1758,2217
2480,2481
290,2701
774,2606
136,1940
12,1097
2103,2103
1870,2945
1943,2823
1523,3169
547,582
937,2782
2217,2519
163,3182
2206,2868
208,404
1591,2293
840,2477
622,1605
1354,2812
661,2639
2561,2949
1422,2668
1456,2694
85,2893
630,2319
16,2417
1625,1666
945,3016
591,2414
1201,2572
509,1570
2228,2363
1704,2332
1887,2232
2435,2564
1307,2112
541,822
208,2706
1493,2187
2063,2912
345,1452
1018,2514
2339,3071
2635,3024
709,1424
379,2189
962,2829
1093,2423
2083,2106
661,1740
562,1735
1746,2339
1596,3253
3058,3059
484,1210
1990,2424
1365,1504
1054,1214
1264,2174
541,2269
1787,2209
2252,3231
16,2166
436,2317
1907,3232
896,1081
99,157
225,1066
1451,3308
1262,2978
1423,2059
480,571
2320,2322
19,3308
1001,1001
317,411
1894,2584
1087,2054
624,1335
1422,2820
887,1034
531,2610
2209,2554
314,1567
1131,1666
1404,1404
7,2137
198,2327
390,1916
1319,1603
174,1289
610,1116
108,2137
835,2021
336,561
3072,3080
156,3084
1422,2139
1075,2780
314,2596
980,2098
1435,2730
1463,2704
717,3311
161,2735
637,2977
852,1304
1153,2968
370,2499
1422,2230
1956,2964
38,2388
1319,2237
2423,2424
1076,1589
1071,2829
259,2978
1100,1526
2309,3167
2062,3160
2062,2062
486,1115
2583,2583
2440,2441
476,1247
70,1474
307,1918
59,1422
540,2910
1879,1986
558,2414
593,2325
1626,2856
2385,2893
1271,1302
1605,1708
721,1485
49,2455
71,660
587,2840
933,1977
1567,2182
3193,3210
1091,1471
144,1429
1479,1479
220,968
1343,1943
1967,2312
1417,2217
224,1622
1620,2721
1852,2018
453,941
1605,2637
1162,3010
1106,2403
2136,2505
1603,2867
777,2845
818,1202
1464,1551
1567,2925
1002,1200
918,3072
445,509
1350,1399
61,1514
1360,1360
540,1945
110,472
1422,2047
292,2854
1000,1545
1503,1674
1724,2253
303,2585
1149,1404
541,703
2248,2285
1561,2228
136,1759
1321,3230
2646,3018
722,3107
3003,3004
1450,1505
1769,2767
1130,2331
2080,2662
444,1301
488,667
492,2181
1401,1411
783,2835
135,1566
2025,2977
1986,2711
994,2224
977,2699
1602,1602
160,926
98,386
70,2557
1082,2532
2509,2510
309,1680
194,3051
340,1050
924,2845
66,1062
914,2136
1469,2163
798,1992
965,1567
661,2641
1218,3068
46,3237
1157,1281
312,2644
968,1157
360,477
2371,2874
2306,3156
994,2675
1815,2885
2820,2925
2312,2401
878,2313
83,1932
1447,2811
582,1410
1324,1562
889,2545
1422,2824
1426,3153
123,1992
1248,1248
132,3134
254,2551
665,2256
1524,3032
865,2692
803,3019
402,2861
968,1214
755,2257
1029,1564
2289,2907
1832,2163
1105,1167
565,2484
396,468
1013,1422
1244,2944
47,3130
706,800
1759,2622
1520,1520
1901,2648
1447,2560
2447,2452
180,661
652,2214
828,1255
953,2298
1632,1632
1286,1543
1321,3229
1131,2680
113,1875
139,602
153,2925
2097,2925
2348,2349
700,2035
2730,2898
24,2027
1019,1625
1216,1801
1943,2396
726,2747
2517,2751
1683,1836
1123,2343
331,1083
16,622
1877,2196
464,1758
860,1004
96,1322
2434,2434
1894,2052
524,1537
384,1930
951,2656
111,251
1117,2596
537,650
1440,3034
1722,2970
326,3085
2576,2576
2092,2436
1093,2425
151,1736
60,793
965,2234
588,2537
137,1422
968,2829
917,2660
304,1620
2911,3017
556,969
2545,2799
782,2945
3286,3287
2089,2217
2632,2651
239,3230
2000,2635
541,3047
742,1380
1143,2573
468,2217
259,1637
901,3037
70,2899
611,620
365,630
43,2633
299,1134
1422,2475
2031,3035
2899,2903
1855,2343
1642,2474
1148,1148
307,1290
1112,1635
2585,2828
1079,1707
968,2882
906,2568
1666,2110
2130,2478
550,3009
582,2973
1683,2449
1143,3193
303,3093
438,1718
791,2309
161,2003
634,2899
1131,1251
591,1527
1709,2948
364,1991
938,2104
1487,1491
2904,2905
472,3274
958,2543
1045,3253
1747,2390
715,1940
1992,3139
453,2784
473,843
1211,2779
835,2181
165,2804
1772,2067
3227,3227
157,1178
13,1871
1208,2877
1225,1932
1784,3205
371,1423
772,1296
1989,2426
573,670
1008,1668
3123,3123
1456,2188
545,2259
1366,2088
247,1217
985,2443
2396,2398
923,2911
346,1663
887,2404
307,1230
771,1103
27,2282
1533,2927
1644,2404
894,1070
209,1991
1252,3117
690,2579
1585,2779
1878,2936
691,2396
344,3289
1617,2475
2309,2334
1422,2254
76,1132
766,1037
197,755
1624,3037
347,1853
681,2577
434,2361
22,2140
409,1341
1392,3212
644,2282
431,1268
198,2001
285,1967
1003,1801
257,720
1308,2680
92,2189
561,1366
242,2196
892,892
2135,3113
2465,2465
779,932
2842,2843
2007,3269
1211,1585
1115,3042
394,2711
1046,2054
314,1605
721,2683
273,468
503,1529
255,2277
920,1832
432,2983
690,2948
339,472
483,1585
254,1543
622,912
2016,2569
691,2481
689,2729
1136,2196
968,2632
1143,1677
903,2969
232,333
1130,2422
1965,2886
2596,2598
152,1666
469,1101
